q1,q9a,q9c,q4,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,1.1691288846561378,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat good,South Korea,0.9670587411265288,5.0,2.0,4.0,2.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,South Korea,0.7393118452805835,5.0,2.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,0.8069033120984125,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.2951868160984783,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,South Korea,1.398280612379582,5.0,4.0,3.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,1.9851812251815484,2.0,2.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.8860703712539029,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.4855416700062112,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,1.3343561252950005,5.0,3.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,0.7765005826604798,2.0,2.0,3.0,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,1.0382605173170156,2.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.9202547018506968,5.0,2.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.7722180980371377,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,0.9049531582847604,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,0.6211613206112813,5.0,3.0,3.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.9017035562144616,2.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Don't know,Somewhat bad,South Korea,1.0382605173170156,2.0,2.0,,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.1030218800059344,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6478369333700498,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.6765978486214439,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.7765005826604798,2.0,2.0,2.0,2.0
Satisfied,Very favorable,Very favorable,Somewhat bad,South Korea,1.3453034171341347,2.0,1.0,1.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.0689750947278496,5.0,2.0,2.0,3.0
Satisfied,Somewhat unfavorable,Very unfavorable,Very bad,South Korea,0.8878065568220253,2.0,3.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,South Korea,0.8930728652191315,5.0,3.0,4.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.9891059463706052,5.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.5965031373516462,5.0,1.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,1.089238571879106,2.0,2.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,0.3854633189426395,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,South Korea,1.705416474545856,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,South Korea,1.078435484719937,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.9202547018506968,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6509633257569173,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8512756699797804,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,0.9664477785271092,5.0,2.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.4278527501810608,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.9585753844807756,5.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,South Korea,0.577368102411084,5.0,1.0,3.0,2.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,1.055475719627809,5.0,2.0,4.0,3.0
Dissatisfied,Very unfavorable,Don't know,Very bad,South Korea,1.032910110443204,5.0,4.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.7259351680434398,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,1.2538714720617647,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,South Korea,1.2538714720617647,5.0,3.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.0532976589739111,2.0,2.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,0.8878065568220253,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,South Korea,1.705416474545856,5.0,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Don't know,South Korea,1.1037284012718458,5.0,2.0,3.0,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,1.0205340529078684,5.0,3.0,2.0,3.0
Satisfied,Very favorable,Very favorable,Somewhat good,South Korea,1.1691288846561378,2.0,1.0,1.0,2.0
Satisfied,Somewhat favorable,Very favorable,Somewhat good,South Korea,0.8636047074660884,2.0,2.0,1.0,2.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,1.507495821313602,2.0,3.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,1.3700930820921395,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.8772817157947962,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,0.7264941085187088,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,1.4855416700062112,5.0,3.0,2.0,3.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat good,South Korea,0.8663907140283352,2.0,4.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,South Korea,0.5090103437750838,5.0,3.0,1.0,4.0
Satisfied,Very favorable,Very favorable,Somewhat good,South Korea,1.2538714720617647,2.0,1.0,1.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,1.1787304699043857,5.0,2.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.1683902593875284,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.9562703861768675,5.0,2.0,3.0,4.0
Dissatisfied,Very favorable,Don't know,Very bad,South Korea,0.7525324736996608,5.0,1.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.3037781696233657,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,South Korea,1.6418845783461686,5.0,2.0,,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.4278527501810608,2.0,2.0,2.0,3.0
Satisfied,Very favorable,Somewhat unfavorable,Somewhat good,South Korea,1.3808077653966244,2.0,1.0,3.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,South Korea,1.1691288846561378,5.0,2.0,1.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,South Korea,1.0689750947278496,5.0,3.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.0689750947278496,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,2.027486842781326,5.0,2.0,3.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.4771288117335784,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8069033120984125,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.8708460300998954,5.0,2.0,2.0,3.0
Don't know,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.3863121871809231,,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.384956021307567,5.0,2.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Very good,South Korea,0.8860703712539029,2.0,2.0,2.0,1.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,0.4278527501810608,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.9432982241139533,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,South Korea,2.1544199367034413,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.953173220780464,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,1.078435484719937,5.0,3.0,2.0,4.0
Don't know,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,1.1960823557050286,,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.7591923582171035,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.3863121871809231,5.0,2.0,3.0,3.0
Satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,0.8930728652191315,2.0,2.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.8140443765217164,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.4250301258682407,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,South Korea,1.055475719627809,5.0,3.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.7928969310030384,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,South Korea,1.398280612379582,5.0,3.0,4.0,3.0
Dissatisfied,Somewhat favorable,Don't know,Somewhat bad,South Korea,1.3364252631048157,5.0,2.0,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,South Korea,2.2377841302614607,5.0,3.0,3.0,2.0
Don't know,Somewhat unfavorable,Don't know,Somewhat bad,South Korea,2.1544199367034413,,3.0,,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,South Korea,0.9670587411265288,5.0,1.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,1.0689750947278496,5.0,3.0,3.0,4.0
Satisfied,Very unfavorable,Somewhat favorable,Very bad,South Korea,0.7563534622140964,2.0,4.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,1.3808077653966244,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.3777736290320055,5.0,2.0,3.0,3.0
Don't know,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,0.5218316855561576,,2.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.3037781696233657,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.7563534622140964,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,1.3453034171341347,5.0,2.0,3.0,2.0
Satisfied,Very favorable,Somewhat favorable,Somewhat good,South Korea,1.0689750947278496,2.0,1.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,0.9470608935283942,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.4278527501810608,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,South Korea,1.83477186408004,5.0,2.0,1.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,0.7545220345028294,5.0,3.0,3.0,4.0
Satisfied,Somewhat favorable,Don't know,Somewhat bad,South Korea,1.0205340529078684,2.0,2.0,,3.0
Satisfied,Somewhat unfavorable,Very unfavorable,Very bad,South Korea,1.807863362503049,2.0,3.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,1.2873136227449649,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.0699788566675454,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.0382605173170156,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Don't know,Somewhat bad,South Korea,0.6765978486214439,5.0,3.0,,3.0
Don't know,Somewhat unfavorable,Don't know,Somewhat good,South Korea,0.6674395880983,,3.0,,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.0828155055639832,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,1.3037781696233657,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.8134553279447742,5.0,2.0,3.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.7259351680434398,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6765978486214439,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.0291525553235756,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,0.7928969310030384,5.0,3.0,2.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Somewhat bad,South Korea,0.9585753844807756,5.0,1.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.1152454311628386,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,0.9432982241139533,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8512756699797804,5.0,2.0,3.0,3.0
Satisfied,Very favorable,Somewhat favorable,Somewhat bad,South Korea,0.8512756699797804,2.0,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.8386210794999889,5.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,South Korea,0.8772817157947962,5.0,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6674395880983,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,0.884215352960999,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.7563534622140964,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,0.9585753844807756,5.0,2.0,4.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6509633257569173,2.0,2.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6766107775742155,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat good,South Korea,0.9585753844807756,5.0,2.0,4.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.8386210794999889,5.0,2.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.5218316855561576,2.0,2.0,2.0,2.0
Satisfied,Somewhat favorable,Very favorable,Somewhat bad,South Korea,1.0382605173170156,2.0,2.0,1.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,South Korea,0.7159139388380726,5.0,1.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.5506873391951401,2.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.3453034171341347,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.5218316855561576,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,South Korea,0.7928969310030384,5.0,2.0,4.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,South Korea,0.6679044599602205,5.0,4.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,South Korea,1.811844643502224,5.0,1.0,3.0,4.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,0.7259351680434398,2.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,1.603957153217873,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.609564043257179,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.9143960362263844,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.3453034171341347,2.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.5215020058484954,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,1.3700930820921395,5.0,3.0,2.0,3.0
Satisfied,Somewhat favorable,Very unfavorable,Somewhat good,South Korea,1.105335938179695,2.0,2.0,4.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.7576009708940789,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat bad,South Korea,0.7143408157935763,5.0,3.0,1.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,1.5096381780147223,5.0,3.0,2.0,4.0
Don't know,Somewhat favorable,Somewhat unfavorable,Don't know,South Korea,0.6674395880983,,2.0,3.0,
Satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.9585753844807756,2.0,2.0,3.0,4.0
Satisfied,Very favorable,Don't know,Somewhat good,South Korea,0.5965031373516462,2.0,1.0,,2.0
Satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.2538714720617647,2.0,1.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.4855416700062112,5.0,2.0,3.0,3.0
Don't know,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.132132095939454,,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.9585753844807756,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.705416474545856,2.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,South Korea,0.4771288117335784,5.0,1.0,3.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,South Korea,0.9585753844807756,5.0,2.0,1.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,South Korea,0.8512756699797804,5.0,1.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.206365561445533,2.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,South Korea,0.6674395880983,5.0,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.8140443765217164,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.4771288117335784,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.8069033120984125,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,South Korea,0.990055778130472,5.0,1.0,2.0,2.0
Don't know,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.9670587411265288,,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.129644390374693,5.0,2.0,3.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,South Korea,1.055475719627809,5.0,4.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,South Korea,1.6710374821580851,5.0,2.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.7928969310030384,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,1.206365561445533,5.0,2.0,4.0,3.0
Satisfied,Very favorable,Somewhat favorable,Somewhat good,South Korea,0.9670587411265288,2.0,1.0,2.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.078435484719937,2.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.1691288846561378,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.5218316855561576,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.071217725268858,5.0,2.0,3.0,3.0
Don't know,Very unfavorable,Somewhat favorable,Don't know,South Korea,0.7275265555077516,,4.0,2.0,
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.914189534193344,5.0,2.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,1.0291525553235756,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.7545220345028294,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.9585753844807756,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,0.6674395880983,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.3218772804236707,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,0.7143408157935763,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,1.398280612379582,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,South Korea,1.2538714720617647,5.0,3.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.9114853479200916,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,1.205603411011516,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,1.2377608798391284,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,South Korea,0.7143408157935763,5.0,3.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.3945935573023185,5.0,2.0,3.0,3.0
Dissatisfied,Don't know,Somewhat favorable,Somewhat bad,South Korea,1.1037284012718458,5.0,,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.7264941085187088,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.7871813439256998,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,South Korea,1.4822773951990476,5.0,3.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,0.6109064266438533,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.7545220345028294,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.6674395880983,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,South Korea,0.8772817157947962,5.0,1.0,1.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.7928969310030384,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8140443765217164,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.7928969310030384,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.9432982241139533,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.3920213210143911,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.3863121871809231,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.2446969308272624,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,South Korea,0.2993507733046774,5.0,4.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,South Korea,1.1488633663144578,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.7561049658234795,5.0,2.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.7264138179516936,2.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.4593543275572073,5.0,2.0,2.0,3.0
Don't know,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.9670587411265288,,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,0.7765005826604798,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.3358870816898324,5.0,2.0,3.0,3.0
